date,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Target
10/19/2017 1:30,17.53,93.0,0.074,0.051,0.1,26.22249453
10/19/2017 1:40,17.55,92.9,0.073,0.059,0.115,25.91369803
10/19/2017 1:50,17.46,92.9,0.076,0.08,0.137,25.825470460000002
10/19/2017 2:00,17.31,92.9,0.08,0.059,0.093,25.92630197
10/19/2017 2:10,17.32,93.0,0.082,0.088,0.144,25.72463895
10/19/2017 2:20,17.38,93.0,0.08,0.055,0.126,25.3654267
10/19/2017 2:30,17.42,93.0,0.079,0.08,0.119,25.403238509999998
10/19/2017 2:40,17.42,93.1,0.111,0.091,0.107,25.289803059999997
10/19/2017 2:50,17.49,93.0,0.105,0.069,0.111,25.245689279999997
10/19/2017 3:00,17.57,93.4,0.101,0.08,0.082,25.188971549999998
10/19/2017 3:10,17.73,93.2,0.101,0.095,0.144,25.08814004
10/19/2017 3:20,17.79,93.3,0.103,0.08,0.107,24.999912469999998
10/19/2017 3:30,17.72,93.1,0.104,0.088,0.122,25.01881838
10/19/2017 3:40,17.59,93.2,0.098,0.069,0.159,25.08183807
10/19/2017 3:50,17.57,93.3,0.139,0.084,0.107,24.924288840000003
10/19/2017 4:00,17.58,93.3,0.094,0.091,0.115,25.094442009999998
10/19/2017 4:10,17.54,93.4,0.082,0.077,0.152,25.39063457
10/19/2017 4:20,17.57,93.3,0.084,0.091,0.107,25.37172867
10/19/2017 4:30,17.63,93.4,0.083,0.059,0.13,25.55448578
10/19/2017 4:40,17.83,93.6,0.084,0.077,0.13,25.57339168
10/19/2017 4:50,17.97,93.4,0.091,0.084,0.144,25.68682713
10/19/2017 5:00,17.98,93.3,0.092,0.095,0.078,26.537593
10/19/2017 5:10,18.0,93.4,0.094,0.073,0.13,26.9283151
10/19/2017 5:20,18.04,93.4,0.071,0.102,0.1,26.75816193
10/19/2017 5:30,18.15,93.5,0.072,0.084,0.093,26.70774617
10/19/2017 5:40,18.39,93.6,0.066,0.077,0.119,27.05435449
10/19/2017 5:50,18.48,93.4,0.067,0.077,0.159,26.82748359
10/19/2017 6:00,18.5,93.2,0.068,0.084,0.115,26.48717724
10/19/2017 6:10,18.37,93.1,0.069,0.08,0.115,25.81916849
10/19/2017 6:20,18.23,93.1,0.071,0.073,0.122,25.72463895
10/19/2017 6:30,18.17,93.2,0.067,0.069,0.156,25.680525160000002
10/19/2017 6:40,18.09,93.2,0.068,0.091,0.107,25.07553611
10/19/2017 6:50,18.04,93.1,0.067,0.069,0.115,24.75413567
10/19/2017 7:00,17.97,92.8,0.064,0.102,0.174,25.17636761
10/19/2017 7:10,18.03,92.7,0.065,0.172,0.156,26.20989059
10/19/2017 7:20,18.05,92.5,0.066,0.603,0.537,26.54389497
10/19/2017 7:30,18.09,92.4,0.066,19.42,16.52,27.18669584
10/19/2017 7:40,18.13,92.2,0.062,34.47,29.04,27.50809628
10/19/2017 7:50,18.2,91.9,0.068,31.42,26.21,27.87991247
10/19/2017 8:00,18.27,91.6,0.073,28.34,23.57,28.30844639
10/19/2017 8:10,18.3,91.2,0.068,30.67,26.08,28.74958425
10/19/2017 8:20,18.39,90.8,0.071,33.5,28.93,29.46170678
10/19/2017 8:30,18.44,90.5,0.072,39.27,34.23,29.852428879999998
10/19/2017 8:40,18.51,90.3,0.066,31.55,26.35,30.26205689
10/19/2017 8:50,18.45,90.2,0.066,32.11,27.05,30.77251641
10/19/2017 9:00,18.5,90.2,0.068,37.43,31.48,31.93838074
10/19/2017 9:10,18.61,89.7,0.067,47.17,38.8,32.429934349999996
10/19/2017 9:20,18.69,89.2,0.064,72.7,61.46,32.7702407
10/19/2017 9:30,19.02,87.7,0.065,54.89,47.24,33.034923410000005
10/19/2017 9:40,19.48,84.7,0.065,56.04,47.94,33.33111597
10/19/2017 9:50,19.83,80.2,0.064,49.05,42.64,33.76595186
10/19/2017 10:00,19.98,76.2,3.305,71.2,61.49,34.188183810000005
10/19/2017 10:10,19.99,73.6,4.905,53.08,46.54,34.31422319
10/19/2017 10:20,19.97,74.0,4.907,103.4,92.1,34.67343545
10/19/2017 10:30,19.89,76.0,4.907,140.0,118.6,35.01374179
10/19/2017 10:40,19.86,76.7,4.906,141.9,119.3,35.5052954
10/19/2017 10:50,19.88,77.2,4.909,169.0,146.3,35.59982495
10/19/2017 11:00,20.02,77.4,4.908,216.8,189.4,35.49269147
10/19/2017 11:10,20.08,76.7,4.909,243.1,186.2,35.94013129
10/19/2017 11:20,20.25,75.9,4.922,275.6,222.4,36.38126915
10/19/2017 11:30,20.42,74.4,4.914,310.2,236.7,36.456892780000004
10/19/2017 11:40,20.7,74.5,4.918,469.9,111.9,36.6585558
10/19/2017 11:50,21.36,74.0,4.928,626.8,103.0,36.664857770000005
10/19/2017 12:00,21.61,71.5,4.92,377.5,166.9,36.664857770000005
10/19/2017 12:10,22.02,69.55,4.915,661.2,157.4,36.885426700000004
10/19/2017 12:20,22.52,69.51,4.921,670.7,134.9,36.872822760000005
10/19/2017 12:30,22.54,69.41,4.918,542.4,208.0,37.22573304
10/19/2017 12:40,22.61,69.45,4.92,571.1,183.7,37.37698031
10/19/2017 12:50,22.58,68.75,4.92,295.8,227.8,36.94214442
10/19/2017 13:00,22.34,67.85,4.918,408.5,269.0,36.55142232
10/19/2017 13:10,22.54,66.74,4.914,305.0,234.4,36.63334792
10/19/2017 13:20,22.81,65.58,4.926,338.0,249.8,36.94214442
10/19/2017 13:30,22.87,63.97,4.916,278.7,242.4,36.721575490000006
10/19/2017 13:40,23.06,63.11,4.917,282.5,230.3,36.37496718
10/19/2017 13:50,23.11,62.07,4.922,244.1,210.2,36.08507659
10/19/2017 14:00,23.16,60.21,4.918,230.4,199.7,35.82669584
10/19/2017 14:10,23.37,59.11,4.918,252.2,216.5,36.24262582
10/19/2017 14:20,23.53,61.74,4.92,232.8,199.1,35.92122538
10/19/2017 14:30,23.36,67.11,4.921,184.1,158.0,36.09768053
10/19/2017 14:40,22.71,69.24,4.919,172.5,153.1,35.91492341
10/19/2017 14:50,22.59,69.71,4.918,186.0,160.3,35.70695842
10/19/2017 15:00,22.61,70.5,4.92,204.6,179.7,34.76166302
10/19/2017 15:10,22.41,71.4,4.923,133.3,118.7,34.79947484
10/19/2017 15:20,22.31,71.2,4.917,130.2,112.4,34.56
10/19/2017 15:30,22.24,70.9,4.916,147.9,129.7,34.490678339999995
10/19/2017 15:40,22.27,70.3,4.917,106.4,95.7,34.94442013
10/19/2017 15:50,21.65,72.0,4.921,108.7,97.0,35.70065646
10/19/2017 16:00,21.31,72.5,4.921,112.4,99.1,35.71326039
10/19/2017 16:10,21.41,73.3,4.921,125.6,105.0,35.524201309999995
10/19/2017 16:20,21.46,74.4,4.916,235.6,149.1,35.37295405
10/19/2017 16:30,21.59,75.9,4.918,183.2,141.6,35.13978118
10/19/2017 16:40,21.53,76.8,4.916,103.3,90.3,34.9507221
10/19/2017 16:50,21.37,77.3,4.918,76.2,64.25,34.76796499
10/19/2017 17:00,21.41,77.8,4.923,102.4,74.2,34.59150985
10/19/2017 17:10,21.36,78.5,4.919,152.8,87.8,35.095667399999996
10/19/2017 17:20,21.32,79.0,4.915,53.13,47.25,36.141794309999995
10/19/2017 17:30,21.2,79.3,4.916,32.47,27.17,37.64166302
10/19/2017 17:40,21.12,79.1,4.918,70.2,37.71,39.481838069999995
10/19/2017 17:50,21.29,78.8,4.915,128.1,64.06,43.111772429999995
10/19/2017 18:00,21.31,78.1,4.916,74.5,54.88,45.040175049999995
10/19/2017 18:10,21.18,77.4,4.917,18.25,15.91,46.15562363
10/19/2017 18:20,21.05,78.1,4.92,5.627,4.887,46.111509850000004
10/19/2017 18:30,21.02,78.7,4.922,2.746,2.308,45.68297593
10/19/2017 18:40,20.99,79.4,4.921,1.174,1.026,45.63256018
10/19/2017 18:50,21.02,80.3,4.924,0.256,0.222,45.752297590000005
10/19/2017 19:00,21.08,81.8,4.919,0.077,0.1,45.588446389999994
10/19/2017 19:10,20.96,83.2,4.917,0.051,0.096,45.903544860000004
10/19/2017 19:20,20.77,84.1,4.922,0.073,0.093,46.02958425
10/19/2017 19:30,20.67,84.9,4.922,0.066,0.1,45.796411379999995
10/19/2017 19:40,20.59,85.6,4.922,0.073,0.111,45.63886214
10/19/2017 19:50,20.5,86.2,4.923,0.073,0.152,45.53803063
10/19/2017 20:00,20.43,86.6,4.916,0.08,0.133,45.304857770000005
10/19/2017 20:10,20.38,87.1,4.924,0.099,0.078,45.08428884
10/19/2017 20:20,20.32,87.4,4.92,0.062,0.119,44.81960613
10/19/2017 20:30,20.26,87.6,4.923,0.095,0.111,44.52971554
10/19/2017 20:40,20.19,87.9,4.922,0.077,0.107,44.082275710000005
10/19/2017 20:50,20.15,88.2,4.922,0.048,0.13,43.559212249999995
10/19/2017 21:00,20.06,88.1,4.915,0.077,0.085,42.86599562
10/19/2017 21:10,19.95,87.9,4.918,0.069,0.089,42.33032823
10/19/2017 21:20,20.03,87.5,4.919,0.077,0.085,41.84507659
10/19/2017 21:30,20.05,87.0,4.919,0.102,0.089,40.72332604
10/19/2017 21:40,20.14,86.2,4.922,0.084,0.115,40.14354486
10/19/2017 21:50,20.24,85.4,4.921,0.077,0.13,39.620481399999996
10/19/2017 22:00,20.28,84.8,4.916,0.088,0.07,38.58065646
10/19/2017 22:10,20.25,84.9,4.916,0.04,0.122,37.6668709
10/19/2017 22:20,20.22,85.0,4.923,0.088,0.107,36.46949672
10/19/2017 22:30,20.21,85.0,4.918,0.077,0.107,35.49899344
10/19/2017 22:40,20.19,85.2,4.915,0.037,0.104,34.717549229999996
10/19/2017 22:50,20.18,85.5,4.92,0.062,0.104,33.923501089999995
10/19/2017 23:00,20.19,85.7,4.913,0.066,0.119,33.28070022
10/19/2017 23:10,20.2,85.9,4.92,0.077,0.107,32.34170678
10/19/2017 23:20,20.0,86.0,4.92,0.055,0.1,31.92577681
10/19/2017 23:30,19.76,86.4,4.918,0.095,0.089,31.289277900000002
10/19/2017 23:40,19.67,86.6,4.921,0.084,0.111,30.69059081
10/19/2017 23:50,19.62,87.1,4.922,0.077,0.074,30.07299781
10/20/2017 0:00,19.61,87.4,4.917,0.066,0.133,29.39868709
10/20/2017 0:10,19.6,87.5,4.918,0.077,0.126,28.82520788
10/20/2017 0:20,19.64,87.8,4.921,0.062,0.115,28.415579870000002
10/20/2017 0:30,19.63,87.9,4.922,0.088,0.1,27.91772429
10/20/2017 0:40,19.68,88.4,4.922,0.077,0.126,27.527002189999997
10/20/2017 0:50,19.89,88.3,4.921,0.073,0.093,27.38835886
10/20/2017 1:00,19.98,88.5,4.918,0.077,0.074,27.3190372
10/20/2017 1:10,19.88,88.4,4.916,0.062,0.145,27.010240699999997
10/20/2017 1:20,19.61,88.6,4.923,0.106,0.122,26.80227571
10/20/2017 1:30,19.64,89.0,4.919,0.095,0.059,26.304420129999997
10/20/2017 1:40,19.79,88.9,4.921,0.08,0.122,26.11536105
10/20/2017 1:50,19.72,88.8,4.923,0.08,0.133,25.96411379
10/20/2017 2:00,19.65,88.8,4.92,0.073,0.122,25.894792119999998
10/20/2017 2:10,19.58,88.8,4.921,0.095,0.115,25.5292779
10/20/2017 2:20,19.47,88.8,4.922,0.066,0.111,25.39693654
10/20/2017 2:30,19.33,89.0,4.916,0.088,0.085,25.55448578
10/20/2017 2:40,19.21,89.1,4.923,0.099,0.093,25.585995620000002
10/20/2017 2:50,19.16,89.1,4.923,0.091,0.063,25.57969365
10/20/2017 3:00,18.85,89.1,4.922,0.106,0.089,25.55448578
10/20/2017 3:10,18.15,89.1,4.925,0.091,0.115,25.37172867
10/20/2017 3:20,17.7,89.5,4.924,0.088,0.13,25.340218819999997
10/20/2017 3:30,17.68,89.6,4.925,0.084,0.107,25.289803059999997
10/20/2017 3:40,17.73,89.5,4.924,0.077,0.1,25.08814004
10/20/2017 3:50,17.65,89.6,4.928,0.088,0.096,25.13225383
10/20/2017 4:00,17.53,89.6,4.93,0.11,0.1,25.195273519999997
10/20/2017 4:10,17.45,89.6,4.932,0.088,0.093,25.39693654
10/20/2017 4:20,17.46,89.7,4.937,0.099,0.063,25.43474836
10/20/2017 4:30,17.39,89.6,4.929,0.11,0.115,25.51667396
10/20/2017 4:40,17.38,89.6,4.923,0.091,0.096,25.70573304
10/20/2017 4:50,17.24,89.7,4.936,0.066,0.122,25.80026258
10/20/2017 5:00,17.24,89.8,4.941,0.091,0.104,26.67623632
10/20/2017 5:10,17.27,89.9,4.94,0.08,0.126,26.84008753
10/20/2017 5:20,17.34,89.8,4.943,0.102,0.052,26.80857768
10/20/2017 5:30,17.29,89.7,4.937,0.095,0.085,26.87159737
10/20/2017 5:40,17.29,89.8,4.922,0.077,0.082,27.167789929999998
10/20/2017 5:50,17.26,89.7,4.915,0.044,0.13,26.87789934
10/20/2017 6:00,17.19,89.6,4.948,0.069,0.096,26.56910284
10/20/2017 6:10,17.12,89.6,4.925,0.051,0.122,26.354835889999997
10/20/2017 6:20,17.08,89.8,4.92,0.059,0.137,25.775054700000002
10/20/2017 6:30,17.12,89.7,4.919,0.069,0.085,25.28350109
10/20/2017 6:40,17.07,89.6,4.93,0.062,0.119,24.766739610000002
10/20/2017 6:50,17.08,89.6,4.921,0.08,0.093,24.42013129
10/20/2017 7:00,17.06,89.6,4.965,0.077,0.111,24.86757112
10/20/2017 7:10,17.16,89.7,4.998,0.271,0.178,25.42844639
10/20/2017 7:20,17.11,89.2,4.957,1.459,1.086,25.888490150000003
10/20/2017 7:30,17.0,89.2,4.966,3.66,3.009,26.54389497
10/20/2017 7:40,16.98,89.2,5.044,7.15,5.947,26.79597374
10/20/2017 7:50,16.99,89.2,4.983,32.22,13.76,27.1740919
10/20/2017 8:00,16.97,89.2,4.952,60.68,21.32,28.276936539999998
10/20/2017 8:10,17.05,89.3,4.924,66.03,21.3,28.64245077
10/20/2017 8:20,17.1,89.1,4.923,72.0,22.61,29.36717724
10/20/2017 8:30,17.22,89.2,4.917,126.2,27.06,29.776805250000002
10/20/2017 8:40,17.51,89.0,4.915,180.3,30.26,30.12341357
10/20/2017 8:50,17.69,88.7,4.923,209.6,31.48,30.59606127
10/20/2017 9:00,17.98,88.1,4.918,238.3,32.85,30.961575489999998
10/20/2017 9:10,18.28,87.7,4.917,265.5,34.54,31.34599562
10/20/2017 9:20,18.56,87.1,4.919,293.0,37.2,32.272385119999996
10/20/2017 9:30,18.9,86.4,4.921,320.7,37.9,32.448840260000004
10/20/2017 9:40,19.63,86.6,4.919,351.1,37.51,32.56227571
10/20/2017 9:50,20.32,85.3,4.915,380.0,37.82,33.20507659
10/20/2017 10:00,20.6,83.6,4.914,402.0,41.96,33.81006565
10/20/2017 10:10,20.77,80.2,4.917,422.5,46.59,34.20078775
10/20/2017 10:20,21.11,79.1,4.92,456.5,50.38,34.60411379
10/20/2017 10:30,21.29,77.8,4.916,480.8,54.94,34.76166302
10/20/2017 10:40,21.42,76.2,4.921,502.4,57.0,34.95702407
10/20/2017 10:50,21.73,75.6,4.917,516.5,59.12,35.00113786
10/20/2017 11:00,21.94,74.6,4.913,539.2,69.47,35.045251640000004
10/20/2017 11:10,22.18,73.9,4.92,547.4,80.0,35.26582057
10/20/2017 11:20,22.2,74.2,4.916,561.1,83.8,35.524201309999995
10/20/2017 11:30,21.84,76.8,4.92,607.0,107.4,35.92122538
10/20/2017 11:40,21.94,76.3,4.917,603.4,92.8,36.10398249
10/20/2017 11:50,22.01,76.5,4.924,572.9,93.6,36.02205689
10/20/2017 12:00,22.12,75.8,4.918,593.2,86.3,35.36665208
10/20/2017 12:10,22.33,74.5,4.918,598.7,73.3,35.095667399999996
10/20/2017 12:20,22.9,73.6,4.919,610.7,60.35,34.82468271
10/20/2017 12:30,22.87,71.6,4.918,622.5,49.59,34.67343545
10/20/2017 12:40,23.21,71.2,4.921,622.5,50.8,34.43396061
10/20/2017 12:50,23.47,68.87,4.922,625.1,53.77,34.6419256
10/20/2017 13:00,23.53,67.93,4.917,627.8,56.98,34.81838074
10/20/2017 13:10,23.7,66.97,4.922,626.4,65.68,34.887702409999996
10/20/2017 13:20,24.15,65.83,4.919,625.3,79.5,35.08306346
10/20/2017 13:30,24.22,66.07,4.923,607.1,87.2,34.93181619
10/20/2017 13:40,24.15,67.6,4.917,606.3,81.0,34.57890591
10/20/2017 13:50,24.22,67.87,4.923,608.4,81.3,34.23229759
10/20/2017 14:00,24.03,68.77,4.919,619.1,105.8,33.980218820000005
10/20/2017 14:10,24.01,69.33,4.919,662.1,174.5,34.08105033
10/20/2017 14:20,23.81,69.23,4.928,133.9,105.1,34.2512035
10/20/2017 14:30,23.61,69.97,4.92,325.2,128.3,34.16297593
10/20/2017 14:40,23.69,71.2,4.923,400.3,129.8,34.09995624
10/20/2017 14:50,23.95,70.2,4.925,370.3,112.6,34.30161926
10/20/2017 15:00,24.05,69.9,4.918,281.3,104.2,34.21339168
10/20/2017 15:10,24.02,69.23,4.924,329.2,134.2,34.19448578
10/20/2017 15:20,24.62,68.9,4.921,246.7,105.8,34.20078775
10/20/2017 15:30,24.92,66.4,4.921,459.0,75.5,33.82266958
10/20/2017 15:40,25.2,64.63,4.921,344.7,62.68,33.3878337
10/20/2017 15:50,25.63,53.86,4.917,300.9,68.28,33.3878337
10/20/2017 16:00,25.89,51.63,4.918,192.1,56.88,33.50126915
10/20/2017 16:10,26.21,49.59,4.923,370.1,59.86,33.41934354
10/20/2017 16:20,26.56,47.99,4.92,322.9,40.98,33.31221007
10/20/2017 16:30,26.55,47.42,4.92,291.9,38.5,33.12945295
10/20/2017 16:40,26.31,47.02,4.92,264.2,34.47,32.95299781
10/20/2017 16:50,26.27,45.99,4.918,233.6,32.2,32.89628009
10/20/2017 17:00,26.11,45.12,4.924,206.4,30.11,32.79544858
10/20/2017 17:10,26.08,44.09,4.92,179.0,28.27,33.52647702
10/20/2017 17:20,26.1,43.85,4.917,150.9,27.17,34.17557987
10/20/2017 17:30,26.0,44.89,4.916,123.7,25.65,35.253216630000004
10/20/2017 17:40,25.81,45.22,4.917,99.4,23.25,37.23833698
10/20/2017 17:50,25.6,45.32,4.916,77.4,20.43,40.78634573
10/20/2017 18:00,25.44,43.55,4.924,55.78,17.38,43.08026258
10/20/2017 18:10,25.19,46.05,4.917,35.64,14.03,44.13269147
10/20/2017 18:20,24.84,49.29,4.93,17.1,9.86,44.50450766
10/20/2017 18:30,24.51,51.99,4.923,6.607,5.621,44.76919037
10/20/2017 18:40,23.99,55.89,4.922,2.585,2.308,44.800700219999996
10/20/2017 18:50,23.46,58.26,4.922,0.647,0.519,44.71247265
10/20/2017 19:00,23.13,60.09,4.917,0.128,0.078,44.6809628
10/20/2017 19:10,22.91,61.53,4.918,0.091,0.059,44.907833700000005
10/20/2017 19:20,22.79,62.23,4.923,0.102,0.089,44.85741794
10/20/2017 19:30,22.67,63.06,4.919,0.088,0.096,44.90153173
10/20/2017 19:40,22.49,64.36,4.921,0.11,0.044,44.6809628
10/20/2017 19:50,22.38,65.49,4.925,0.051,0.107,43.79868709
10/20/2017 20:00,22.37,65.93,4.919,0.091,0.074,43.8995186
10/20/2017 20:10,22.19,67.73,4.925,0.066,0.082,44.548621440000005
10/20/2017 20:20,21.84,69.76,4.923,0.099,0.07,44.11378556
10/20/2017 20:30,21.52,71.5,4.918,0.084,0.074,43.77347921
10/20/2017 20:40,21.29,73.3,4.924,0.062,0.082,43.597024069999996
10/20/2017 20:50,21.26,73.6,4.924,0.044,0.07,43.3638512
10/20/2017 21:00,21.35,72.7,4.916,0.084,0.119,43.07396061
10/20/2017 21:10,21.4,71.9,4.923,0.055,0.119,42.45636761
10/20/2017 21:20,21.39,71.4,4.921,0.106,0.1,41.77575492
10/20/2017 21:30,21.2,73.2,4.918,0.044,0.111,41.15816193
10/20/2017 21:40,20.93,75.7,4.92,0.066,0.082,40.57838074
10/20/2017 21:50,20.68,77.3,4.921,0.04,0.17,39.94818381
10/20/2017 22:00,20.36,79.0,4.913,0.073,0.104,39.10371991
10/20/2017 22:10,20.29,79.2,4.919,0.04,0.148,38.3033698
10/20/2017 22:20,20.1,79.6,4.918,0.051,0.1,37.74249453
10/20/2017 22:30,19.74,81.0,4.916,0.066,0.137,36.746783369999996
10/20/2017 22:40,19.43,81.7,4.921,0.069,0.107,35.75107221
10/20/2017 22:50,19.36,82.1,4.921,0.055,0.137,34.79947484
10/20/2017 23:00,19.27,82.1,4.913,0.062,0.2,33.980218820000005
10/20/2017 23:10,19.22,82.2,4.918,0.044,0.122,32.927789929999996
10/20/2017 23:20,19.27,81.9,4.917,0.044,0.137,32.001400440000005
10/20/2017 23:30,19.3,82.2,4.918,0.066,0.133,31.48463895
10/20/2017 23:40,19.25,82.8,4.92,0.084,0.107,30.97417943
10/20/2017 23:50,19.26,82.8,4.918,0.044,0.152,30.325076590000002
10/21/2017 0:00,18.97,81.6,4.913,0.069,0.152,29.80201313
10/21/2017 0:10,18.92,82.4,4.914,0.066,0.141,29.291553609999998
10/21/2017 0:20,18.81,83.0,4.919,0.084,0.115,28.50380744
10/21/2017 0:30,18.79,82.9,4.915,0.051,0.152,28.12568928
10/21/2017 0:40,18.59,83.9,4.917,0.059,0.133,27.88621444
10/21/2017 0:50,18.39,84.7,4.918,0.062,0.141,27.55851204
10/21/2017 1:00,18.23,84.5,4.913,0.055,0.152,27.19929978
10/21/2017 1:10,18.14,84.4,4.915,0.077,0.085,26.83378556
10/21/2017 1:20,18.2,84.1,4.916,0.062,0.144,26.4745733
10/21/2017 1:30,18.21,83.9,4.914,0.059,0.148,26.33592998
10/21/2017 1:40,17.94,84.2,4.915,0.048,0.144,25.81916849
10/21/2017 1:50,17.77,84.4,4.917,0.069,0.148,25.72463895
10/21/2017 2:00,17.82,84.3,4.913,0.073,0.163,25.585995620000002
10/21/2017 2:10,17.75,84.8,4.914,0.044,0.13,25.6112035
10/21/2017 2:20,17.79,85.2,4.916,0.066,0.144,25.585995620000002
10/21/2017 2:30,17.82,85.7,4.914,0.051,0.133,25.49146608
10/21/2017 2:40,17.67,86.2,4.913,0.051,0.185,25.497768049999998
10/21/2017 2:50,17.33,86.1,4.915,0.069,0.126,25.34652079
10/21/2017 3:00,17.08,86.2,4.914,0.073,0.148,25.20787746
10/21/2017 3:10,17.2,86.0,4.914,0.062,0.107,25.195273519999997
10/21/2017 3:20,17.32,85.7,4.916,0.062,0.148,25.04402626
10/21/2017 3:30,17.15,85.3,4.916,0.113,0.085,25.20157549
10/21/2017 3:40,17.1,85.4,4.913,0.066,0.189,25.31501094
10/21/2017 3:50,17.08,85.6,4.913,0.066,0.156,25.10704595
10/21/2017 4:00,17.03,85.9,4.916,0.048,0.137,25.25829322
10/21/2017 4:10,16.83,86.4,4.913,0.055,0.167,25.26459519
10/21/2017 4:20,16.69,86.6,4.913,0.073,0.119,25.28350109
10/21/2017 4:30,16.65,86.6,4.913,0.073,0.107,25.13225383
10/21/2017 4:40,16.58,86.6,4.913,0.048,0.17,25.16376368
10/21/2017 4:50,16.51,86.9,4.912,0.04,0.167,25.45995624
10/21/2017 5:00,16.53,86.9,4.916,0.051,0.17,26.28551422
10/21/2017 5:10,16.4,87.1,4.912,0.055,0.122,26.43045952
10/21/2017 5:20,16.4,87.3,4.914,0.08,0.144,26.41785558
10/21/2017 5:30,16.38,86.9,4.915,0.066,0.159,26.386345730000002
10/21/2017 5:40,16.41,87.0,4.913,0.048,0.174,26.550196940000003
10/21/2017 5:50,16.3,86.9,4.91,0.066,0.122,25.93260394
10/21/2017 6:00,16.21,86.7,4.917,0.055,0.107,25.35282276
10/21/2017 6:10,16.06,86.7,4.912,0.04,0.178,24.54617068
10/21/2017 6:20,15.88,86.9,4.915,0.062,0.133,24.25628009
10/21/2017 6:30,15.74,87.2,4.916,0.069,0.111,23.95378556
10/21/2017 6:40,15.73,87.2,4.913,0.051,0.122,23.16603939
10/21/2017 6:50,15.77,87.3,4.912,0.073,0.122,23.046301970000002
10/21/2017 7:00,15.81,87.3,4.914,0.051,0.152,23.512647700000002
10/21/2017 7:10,15.85,87.3,4.913,0.183,0.211,24.6659081
10/21/2017 7:20,15.93,87.2,4.912,1.382,1.123,25.20157549
10/21/2017 7:30,15.88,87.1,4.912,4.516,3.75,25.47886214
10/21/2017 7:40,15.84,87.1,4.916,8.96,7.35,25.92
10/21/2017 7:50,15.7,87.1,4.913,23.71,13.63,26.33592998
10/21/2017 8:00,15.64,87.3,4.912,50.48,23.71,26.97873085
10/21/2017 8:10,15.7,87.3,4.916,70.7,33.87,28.024857769999997
10/21/2017 8:20,15.76,87.3,4.914,95.1,52.0,28.89452954
10/21/2017 8:30,15.85,87.2,4.916,84.7,58.59,29.15291028
10/21/2017 8:40,15.89,87.1,4.914,76.8,55.07,29.55623632
10/21/2017 8:50,15.97,87.2,4.915,84.4,63.68,30.438512040000003
10/21/2017 9:00,15.93,87.0,4.912,87.7,74.9,31.062407
10/21/2017 9:10,16.14,87.1,4.916,86.2,75.1,31.61067834
10/21/2017 9:20,16.24,86.9,4.915,177.6,110.5,32.34800875
10/21/2017 9:30,16.53,87.3,4.916,414.0,156.8,33.192472650000006
10/21/2017 9:40,16.93,86.4,4.913,236.2,98.2,33.28700219
10/21/2017 9:50,17.15,85.7,4.914,205.4,111.6,33.40043764
10/21/2017 10:00,17.59,85.7,4.913,317.2,103.3,33.89829322
10/21/2017 10:10,18.4,85.5,4.915,316.4,108.9,34.0054267
10/21/2017 10:20,19.68,85.6,4.914,444.5,69.51,34.131466079999996
10/21/2017 10:30,20.44,83.5,4.914,464.2,60.59,34.3331291
10/21/2017 10:40,20.68,81.9,4.914,483.9,66.1,34.90660832
10/21/2017 10:50,21.05,80.3,4.918,506.8,71.2,35.3414442
10/21/2017 11:00,21.49,77.8,4.916,511.7,74.6,35.3414442
10/21/2017 11:10,21.91,74.4,4.919,536.9,77.7,35.719562360000005
10/21/2017 11:20,22.26,71.4,4.917,548.8,94.0,35.8771116
10/21/2017 11:30,22.61,68.27,4.917,556.2,104.8,36.1859081
10/21/2017 11:40,22.77,66.1,4.918,567.6,85.6,36.141794309999995
10/21/2017 11:50,22.98,65.1,4.919,598.8,87.7,36.16700219
10/21/2017 12:00,22.93,62.43,4.916,609.3,78.9,36.091378559999995
10/21/2017 12:10,23.04,64.33,4.919,619.5,80.4,36.19221007
10/21/2017 12:20,22.94,67.3,4.921,581.9,106.6,36.01575492
10/21/2017 12:30,22.75,67.67,4.926,575.8,120.2,36.14809628
10/21/2017 12:40,22.84,68.37,4.92,664.6,111.0,36.43798687
10/21/2017 12:50,23.04,67.27,4.927,657.1,84.9,36.02835886
10/21/2017 13:00,23.1,68.44,4.927,635.0,83.1,35.90231947
10/21/2017 13:10,23.1,69.47,4.918,633.5,87.9,35.94643326
10/21/2017 13:20,23.21,68.87,4.924,623.1,83.9,35.73846827
10/21/2017 13:30,23.19,69.03,4.924,649.1,99.2,35.58091904
10/21/2017 13:40,23.29,68.0,4.92,613.1,97.2,35.29733042
10/21/2017 13:50,23.13,67.97,4.92,374.6,129.4,35.461181620000005
10/21/2017 14:00,22.81,68.83,4.919,355.2,211.5,35.253216630000004
10/21/2017 14:10,22.64,68.37,4.92,136.5,94.9,35.31623632
10/21/2017 14:20,22.47,68.93,4.924,178.4,106.6,35.02004376
10/21/2017 14:30,22.41,71.0,4.92,173.9,124.3,34.62932166
10/21/2017 14:40,22.28,72.0,4.922,280.0,196.1,34.4150547
10/21/2017 14:50,22.23,72.0,4.923,247.6,197.3,34.030634570000004
10/21/2017 15:00,22.11,72.0,4.923,210.0,147.2,33.82897155
10/21/2017 15:10,22.11,72.1,4.922,265.2,156.6,33.614704599999996
10/21/2017 15:20,22.25,71.8,4.921,287.6,136.8,33.56428884
